KO	V102	V103	V104	V011	V112	V113	V118	V119	V012	V125	V128	V129	V013	V132	V014	V141	V149	V015	V153	V155	V156	V159	V016	V161	V175	V002	V208	V021	V215	V216	V218	V219	V022	V222	V227	V023	V230	V024	V243	V254	V260	V267	V277	V028	V280	V283	V290	V297	V311	V312	V313	V320	V343	V036	V037	V373	V038	V393	V043	V049	V005	V050	V051	V054	V055	V057	V060	V061	V063	V065	V074	V075	V008	V080	V082	V085	V087	V092	V094	V097	V003	pathway_1	pathway_2	pathway_3
K00400	320.2838709677419	13897.743548387094	2159.3993548387098	14409.080000000002	4457.757419354839	15623.750967741937	16150.197741935486	15634.765483870968	4301.238387096773	12826.489354838712	3824.8203225806456	0.16129032258064516	1415.4964516129032	11144.056129032258	1123.6225806451614	2383.4851612903226	6870.822580645161	16288.256774193547	1814.8193548387096	1336.4254838709678	1422.8890322580642	1376.385161290323	1039.4193548387098	6866.006774193548	1691.8790322580646	2028.0116129032256	1422.0074193548387	2857.5754838709677	17152.494516129034	1040.5351612903223	941.191935483871	33.38709677419355	17197.33193548387	20124.455161290327	11973.516129032258	18546.77064516129	1756.6774193548388	11873.101290322576	29.225806451612904	22450.202258064517	529.7712903225805	11745.983870967742	1658	4880.227096774192	8499.412903225808	2608.7741935483873	1314.645161290323	8450.142258064516	6602.827096774192	1793.4325806451611	378.8406451612903	5453.668064516129	10641.498064516129	24707.98193548387	29.193548387096776	6965.392258064515	9395.44806451613	1578.4632258064516	5859.977419354839	9351.983870967742	2127.202580645161	2645.430322580645	14613.037741935485	13810.15064516129	8598.074516129032	165.66838709677424	15177.767741935482	134.6451612903226	4623.421612903226	16964.495483870967	679.8225806451613	85.16129032258064	14732.501935483871	7676.565806451613	3877.411290322581	8434.27193548387	2702	3145.044838709677	18415.613870967743	162.50516129032258	23141.1970967742	Metabolism	Energy Metabolism	Methane Metabolism
K00430	2622.4212500000003	0	16943.485	11398.27	0	15371.38375	0	10643.7725	4526.46125	0	17195.79375	0	16318.73875	13032.17	12167.2375	1842.6475	9454.125	14917.31375	8011.05625	14625.4575	0	0	0	4983.44125	19534.0625	0	13943.3125	0	0	0	12387.3375	0	12491.0825	15560.1025	0	14185.17625	0	14194.43375	0	17400.2075	11089.1175	0	14205.75	0	7883.9925	0	0	0	0	0	3752.9175	11880.4225	15655.45	0	13256.125	0	13845.16125	0	10432.04625	0	16910.978750000002	0	0	9237.79625	14563.16125	0	20231.60875	0	0	0	0	0	12931.3	0	24515.39875	13741.607499999998	0	0	10895.03625	1820.82125	0	Metabolism	Biosynthesis Of Other Secondary Metabolites	Phenylpropanoid Biosynthesis
K00440	6.362857142857142	225.47642857142856	53.44642857142857	203.6428571428571	42.57142857142857	351.78357142857146	1431.357857142857	390.04785714285714	171.31	233.67928571428573	93.85857142857142	34.357142857142854	7.178571428571429	540.1314285714286	11.107142857142858	180.58	140.14285714285714	29.301428571428573	39.95285714285715	18.237857142857145	12.797857142857143	3.809285714285714	10.285714285714286	33.69642857142857	0.875	2.2857142857142856	9.642857142857142	88.35714285714286	113.50571428571428	99.79785714285715	60.464285714285715	0	107.63071428571428	228.69	1281.428571428571	1258.875	0.42857142857142855	59.51142857142857	2.857142857142857	23.868571428571425	67.11642857142857	634.4642857142857	113	29.595	1151.053571428571	30.428571428571427	4	1219.1907142857142	78.33285714285714	0.5835714285714285	6.155	97.12928571428571	516.9635714285714	121.95285714285714	21.071428571428573	88.38142857142859	83.995	8.285714285714286	321.4342857142857	283.7857142857143	70.31285714285715	249.1671428571429	360.6664285714286	1306.4757142857145	181.69214285714287	14.297857142857143	126.57714285714285	2.142857142857143	96.88071428571428	212.5957142857143	11.321428571428571	12.821428571428571	768.3678571428571	62.83285714285715	178.20357142857142	439.5178571428572	46.07142857142857	4.119285714285715	183.72642857142856	2.544285714285714	421.05357142857144	Metabolism	Energy Metabolism	Methane Metabolism
K00450	1904.1353333333336	15914.556666666664	12438.462	12947.265333333336	4901.532000000001	15653.160000000002	12373.592666666666	12841.669333333331	5307.224666666666	8970.006	13146.337333333331	0	11614.31	13681.152000000002	8710.7	2589.3306666666667	9872.1	17309.02	6109.5419999999995	10455.348	1085.7246666666667	8385.108666666667	8046.266666666666	8608.282	13896.6	15529.60133333333	10017.688666666669	8156.966666666666	15885.157333333334	718.8373333333333	9241.173333333334	0	15691.598666666669	19965.930666666667	7045.6	17386.84866666667	0	13112.878666666667	206.53333333333333	20118.175333333336	9070.008	9284.533333333333	10312.466666666667	5501.7986666666675	10435.602666666668	8391.666666666666	8905.133333333333	16236.824666666666	7260.141333333334	14776.07	2703.791333333333	8661.297333333332	16095.154666666667	17623.137333333332	10632.066666666668	11249.746	13210.69	10672.868	10428.885333333334	9402.9	10915.89	14945.268666666663	16196.712666666665	12873.967333333334	13896.166	423.7613333333333	18458.588	0	4651.997333333334	13040.991999999998	5269.533333333334	0	13075.276000000002	7093.456666666666	18230.822666666667	13654.782	9785.666666666666	3794.18	13369.141333333337	1298.5400000000002	40703.65133333334	Metabolism	Amino Acid Metabolism	Tyrosine Metabolism
K00460	991.6692857142856	0	6564.205714285715	0	0	3834.185	0	0	0	0	0	0	0	0	0	427.7257142857143	4521.035714285715	1406.0264285714286	0	5588.2014285714295	0	0	0	2244.2135714285714	0	0	0	0	0	0	6417.364285714286	0	0	0	0	0	0	0	0	0	9399.369285714283	0	0	0	4004.869999999999	0	0	0	0	0	0	0	6778.4349999999995	0	11346.214285714286	0	6382.642857142857	0	3974.455	0	7966.368571428572	0	0	0	3974.865714285714	0	3743.026428571429	0	0	0	0	0	7896.351428571429	0	9404.045714285716	2931.3535714285713	0	0	0	0	0	Metabolism	Lipid Metabolism	Arachidonic Acid Metabolism
K00471	7060.123333333333	54122.670000000006	45606.706666666665	41516.83	14196.663333333332	54194.833333333336	40349.50666666666	42088.50666666666	15267.673333333334	27546.666666666668	49338.670000000006	2150	43518.58	44564.77	32489.86666666667	6938.973333333332	31085.666666666668	56607.24	22438.39	39023.746666666666	3110.17	41848.83	30074.333333333332	19631.406666666662	52093.416666666664	58173.170000000006	37397.166666666664	28772.5	54534.41	2149.8433333333337	37763.35	747	46175.16333333333	62153.82666666667	21769.666666666668	57363.91333333333	42564	45962.57	799	69574.33	44082.31666666667	27787	41159.333333333336	20186.413333333338	24910.56666666667	30268.5	34473	55485.00666666666	23945.493333333332	55397.170000000006	10037.17	31778.416666666668	49975.63	57069.00999999999	52970.666666666664	37882.536666666674	45465.1	40951.67	34134.04	29790	55150.86000000001	55025.670000000006	54211.170000000006	30970.099999999995	48072.84666666667	1443.24	68739.62333333334	412	16005.026666666668	36426.84	19648.5	1829.5	44213.16333333333	23043.836666666662	66509.94	43331.74333333334	39654.166666666664	11834.67	41201.706666666665	4844.63	141276.08666666667	Metabolism	Amino Acid Metabolism	Lysine Degradation
K00472	3	1746.67	91.33	768	18	398	30	1403	303	576	241	0	0	762.34	12	10	522	13	23	5	7	0	34	18.33	2	3	7	0	510	0	0	0	448	39	0	1248	0	164	0	9	52.33	1130	298	66	1640.42	15	9	781.67	72	0	3	9.33	2176	1068	3	353.17	251	0	715	0	77	37	2413.33	362.33	1023	0	3	0	18	460	0	0	108	60	75	187	373	4	866	3	909	Metabolism	Amino Acid Metabolism	Arginine And Proline Metabolism
K00480	1486.0626315789475	11471.51	9647.965263157896	7424.174736842106	2910.2273684210527	9750.917368421056	6307.4310526315785	7319.299473684211	2463.904736842105	6070.350526315789	10100.232105263156	482.2631578947368	9174.196315789472	9053.624210526315	6851.868421052632	1592.23	5643.5526315789475	11047.824736842103	4626.322105263158	8227.735789473685	614.2115789473685	13213.209473684212	6329.0526315789475	4244.374736842105	10967.618421052632	12232.422105263156	7839.492631578946	6023.096315789474	10829.024210526317	286.80052631578945	8040.368421052632	155.57894736842104	9132.262631578948	12033.13	2665.157894736842	8576.446315789473	8904.473684210527	9270.728947368423	170.78947368421052	12246.525263157895	9348.301578947368	4518.131578947368	8997.894736842105	3526.9863157894733	5308.347894736842	6336.131578947368	7245.315789473684	9837.063684210529	4512.235263157895	11663.299473684208	2119.7115789473683	7478.113157894736	10066.064210526316	10630.852631578948	11184.052631578948	7607.562105263158	10172.336842105264	9057.685263157897	7714.167894736842	5316.631578947368	13265.156315789474	11935.492105263156	10693.965789473685	11063.833157894736	9547.573684210529	320.0178947368421	11978.746842105264	82	2699.5426315789473	7540.475263157895	4143.105263157895	404.07894736842104	7672.350000000001	4140.36052631579	14153.826315789474	5310.417368421053	8125.9473684210525	2540.9131578947367	8432.606315789475	1028.0005263157896	28278.527368421055	Metabolism	Xenobiotics Biodegradation And Metabolism	Dioxin Degradation
K00500	1782.9185000000002	16023.37525	11463.62	11362.916	4625.591	15079.518250000005	16944.9325	12060.53125	4946.9310000000005	5197.541	12906.461999999996	883.65	10882.0555	11804.74725	8130.772500000001	2365.752	9856.9625	17637.266250000004	5791.063	9772.607500000002	832.5637499999997	20923.16125	7531.55	6429.17625	13025.4	14566.48825	9409.449	7620.383250000001	12718.004250000002	970.3570000000002	10785.61	188.35	13662.502750000003	19933.077	11701.875	17634.843	10717.375	10903.212499999998	227.8	21466.07375	15385.993	9835.9875	11130.375	5937.884000000001	8713.416000000001	7724.575	9160.55	15605.625999999998	6515.81875	13850.17575	2522.28875	13258.83875	16104.46825	13727.3035	18530	10758.577499999998	12359.0165	11378.32575	9573.6685	9415.75	15327.58875	13890.459749999998	14607.963749999995	9455.767749999995	13449.40575	408.8545	19454.656000000003	133.5	4831.566250000001	9736.16875	4919.6	454.0875	14901.987	7535.825	16978.4465	14882.71975	12076.15	3647.30925	9375.546249999998	1215.8675	39727.86949999999	Metabolism	Amino Acid Metabolism	Phenylalanine, Tyrosine And Tryptophan Biosynthesis
K00510	2.2045454545454546	606.6668181818181	45.59090909090909	515.5454545454545	164.52272727272728	321.99954545454545	115.06863636363636	519.5986363636364	185.72727272727272	684.3486363636364	10.954545454545457	0	0.3181818181818182	454.1290909090909	4.236363636363636	32.62090909090909	462.47727272727275	0.9545454545454546	24.843181818181815	5.242272727272727	78.985	0.3559090909090909	1.181818181818182	11.924090909090909	0.3181818181818182	2.113636363636364	3.863636363636364	25.613636363636363	564.6286363636364	17.21227272727273	1.5	0	896.2422727272728	4.363636363636363	8.909090909090908	84.29545454545455	0.2727272727272727	426.04090909090905	0.6363636363636364	2.378636363636363	25.67409090909091	359.45454545454544	0	26.17409090909091	427.31772727272727	41.45454545454545	0.6363636363636364	80.93954545454545	257.8863636363636	0.37136363636363634	1.8940909090909093	4.280454545454545	552.8868181818182	794.4245454545454	0.6363636363636364	94.69863636363635	547.4472727272728	0.4090909090909091	225.86363636363637	15.886363636363637	20.545454545454547	63.77272727272727	667.8786363636364	431.95909090909095	48.81045454545454	9.075909090909091	1.181818181818182	0.3636363636363637	57.02409090909091	1185.9545454545455	3.2954545454545454	1.931818181818182	219.7577272727273	182.4090909090909	54.48772727272728	46.62136363636364	156.9090909090909	21	915	0.4090909090909091	38.52272727272727	Organismal Systems	Digestive System	Mineral Absorption
K00511	31	23030.375	387.375	5779.3125	7472.25	5538.88375	6470.2375	9033.275	3230.9125000000004	4711.171249999999	1372.83375	0	8	11660.625	25.6375	4197.645	9363.875	26784.0625	641.19625	19.375	342.0625	15.75	34.625	3474.625	8.25	121.25	223.47875	2926.0625	5614.25	593.2125	207.625	4	16960.6	37089.5825	4622.875	10600.625	224.75	2159.19125	0	22924	507	4870.3125	133	2015.9125	6051.9037499999995	2435.625	383.875	3647.125	3765.10375	0	64.1875	2193.89875	17101.72125	8698.1125	48.125	7748.7	11251.84625	442.375	10229.25	14304.5	90.0825	960.75	11719.75	9780.82875	9265.875	29.6875	5370.5625	286.5	3020.9875	9858.08375	0	0	5960.17125	8920.47875	782.65	3298.0912500000004	1564.5625	7045.628750000001	8140.33375	0	31865.375	Metabolism	Lipid Metabolism	Steroid Biosynthesis
K00520	3364.372962962962	22118.099629629633	21770.72833333333	14413.397407407405	5766.610370370369	19514.425370370365	16692.757037037038	14207.397407407409	6514.498333333336	8423.194444444445	22419.737592592595	1007.8518518518518	20948.574814814816	17562.03425925926	15621.279629629633	2697.161666666666	13751.981481481482	20442.016296296304	10346.99425925926	18788.102222222224	1118.674259259259	30982.492407407404	14457.351851851852	6994.058703703703	25079.444444444445	27935.790925925925	17920.51185185185	13085.95685185185	18976.47	872.7346296296296	17856.341666666664	354.3333333333333	17679.445925925924	21629.370740740746	9009.611111111111	20125.384999999995	20293	17391.275370370367	383.14814814814815	22788.381296296295	20373.387592592597	10317.527777777776	20583.222222222223	7638.145000000001	10937.386111111113	13907.398148148148	16776.814814814814	24891.307222222214	9242.275555555556	26671.85685185185	4821.6279629629635	18915.340555555555	22774.490370370364	17239.87740740741	24500.796296296296	15717.19462962963	19002.862222222226	20705.013148148148	14479.553518518516	10575.481481481482	29281.214629629627	25982.168148148143	20833.843333333338	13654.36351851852	19801.26407407408	704.2151851851852	25826.891481481485	146.66666666666666	5751.41925925926	13093.798518518515	9459.305555555557	856.824074074074	17242.324259259258	8376.95685185185	31509.72944444444	18532.291111111113	18176.527777777777	4516.483148148149	13181.509444444442	2334.672222222222	59009.031666666655	Unclassified	Metabolism	Energy Metabolism
K00523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2665.126875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Metabolism	Carbohydrate Metabolism	Amino Sugar And Nucleotide Sugar Metabolism
K00531	2	4624.571428571428	160.35714285714286	1002.7142857142856	960.1428571428572	600.8042857142857	199.33714285714285	2378.097142857143	1138.6171428571429	801.8114285714286	0	0	0	1803.928571428571	12.714285714285714	0	4598.285714285715	1.3571428571428572	127.78571428571428	10	110.28571428571428	0	0	90.14285714285714	0	9	0	4.785714285714286	377.1428571428572	117.38285714285712	3.857142857142857	0	4319.188571428572	33.642857142857146	9	365.8571428571428	0	185.1428571428571	0	0	185.28571428571428	852.5714285714286	0	132.86714285714285	2566.4942857142855	107	0	387.57142857142856	1011.1428571428572	0	0	2144.2514285714287	5737.168571428571	878.9800000000001	0	786.2857142857143	4986.1957142857145	619.1428571428571	1675.2857142857142	127.42857142857144	33.32142857142857	0	3932	4483.142857142857	59.857142857142854	15.928571428571429	8.857142857142858	0	312.18857142857144	3467.4285714285716	0	0	507.24000000000007	1430.142857142857	123.42857142857144	586.6685714285715	807.8571428571429	219.90714285714284	1785.5	0	2	Metabolism	Xenobiotics Biodegradation And Metabolism	Chloroalkane And Chloroalkene Degradation
K00540	7.484666666666667	10388.537333333334	503.2586666666666	7822.033333333334	2342.1666666666665	3796.025333333333	1321.648666666667	9308.046666666663	3260.9280000000003	12456.568666666664	287.13666666666666	2.7333333333333334	8	8972.737333333334	37.86	109.47133333333332	7331.7	12.944	331.31000000000006	20.022	493.378	0.522	1.7333333333333334	299.62466666666666	5.033333333333333	20.5	49.74733333333334	34.4	12707.255333333334	245.84666666666672	25.30666666666667	0	14588.386666666667	61.6	79.13333333333334	1641.3666666666666	6.8	6516.486666666666	1.2	8.155333333333333	418.82933333333335	6876.866666666667	83.2	396.42	4089.2293333333337	864.6666666666666	6.933333333333334	1564.670666666667	4285.2	0.5	5.4446666666666665	58.053999999999995	8442.300666666668	17366.137333333332	23.4	1538.8439999999998	8937.448666666665	8.733333333333333	3883.318	255.3	111.14533333333335	797.5333333333333	11582.262666666667	19936.238666666664	1128.7993333333334	33.51133333333333	29.718000000000004	5.866666666666666	703.2266666666666	12902.1	4.233333333333333	36.43333333333333	4287.4913333333325	2342.733333333333	390.96466666666663	701.9686666666665	2689.8	335.46666666666664	18557.998666666674	7.080666666666667	943.9666666666668	Unclassified	Metabolism	Unclassified
K00561	1290.780625	5716.167187499999	8445.92375	3602.6556250000003	1224.374375	5012.170625000001	7821.349375	3315.01125	1983.8296875000003	3641.6271875	8170.669375	455.59375	8162.6034375	5217.9784375	6093.20625	476.56781249999995	3474.5625	3051.4378125000003	3798.704062499999	7313.059375000001	270.4846875	6538.5621875	5625.46875	3474.3521875	9767.0546875	10840.271562499998	6922.7921875	4540.8909375	6523.3453125000005	401.2828125	7128.4546875	135.0625	4796.051875	2562.75875	5060.09375	5170.29875	7776.28125	5906.100625	149.8125	2233.3121875	8217.6715625	3915.71875	7803.59375	1713.833125	3230.9721875	5194.421875	6363.625	10220.219999999998	2756.9934375000003	10385.839375	1866.7815625	6090.065937500001	7147.29625	5104.553125	9935.28125	4963.07625	5467.969687500001	7411.146562499998	4312.6634375	1878.890625	10343.1946875	10182.1153125	5947.063437499999	4457.3428125	5676.924375	267.26875	6275.936875	19	1213.72625	3292.6940624999997	3682.453125	348.078125	6654.0253125	1322.281875	12048.111562499998	4716.871875000001	6978.5625	784.83375	5014.757187499999	911.3225	16915.591875	Unclassified	Genetic Information Processing	Translation Proteins
K00564	1574.1910000000005	10453.1755	10228.21	7049.124250000001	2784.09925	9561.495	10032.739	7206.005749999999	2942.9759999999997	4901.094	10545.085749999998	523.675	9793.3285	8559.289499999999	7310.8200000000015	1178.6065	6238.7875	9146.97925	4858.0065	8780.322250000001	522.1382500000001	10458.72425	6759.6	4520.340999999999	11720.76875	13057.808999999996	8371.933500000001	6066.229	9991.7465	548.01475	8479.44125	165.675	9611.295000000002	9503.66525	6155.375	9683.98475	9479.325	8689.369750000002	183.55	10465.149250000002	9913.60225	5789.3	9335.5	3541.3949999999995	5239.9515	6551.8875	7711.15	11811.672	4592.744250000001	12464.034499999998	2252.98825	7932.427500000001	10141.938	9424.148250000002	11918.55	7527.279	9541.393999999998	9258.484	6990.847250000001	4805.3375	12425.1835	12298.267499999998	10789.7925	9629.48075	9155.5325	324.95975	12228.5285	64.1	2748.92675	7001.018249999999	4420.3125	409.95	9613.765750000002	3794.19225	14811.01975	7498.72075	8637.3625	2005.61725	7523.85575	1093.2375	27241.60275	Genetic Information Processing	Translation	Ribosome Biogenesis
K00600	12.275	4360.7	86.275	0	0	1860.8305	0	0	812.8075	0	0	0	4.1875	1993.025	10.365	630.9245	0	4161.6895	195.46	5.425	88.55850000000001	2098.5165	0	0	0	27.85	43.525	457.8415	1482.5415	0	790.55	0	0	0	0	2439.425	0	0	24.85	4636.5165	2233.675	0	0	769.0364999999999	1521.931	0	0	0	0	0.525	10.0335	1528.163	4699.508	2348.352	0	1470.065	1913.011	0	0	0	1516.2620000000002	0	0	2204.0199999999995	1602.025	27.4335	0	0	0	0	0.65	14.45	3042.276	0	265.01149999999996	962.636	0	0	1861.775	0	0	Metabolism	Metabolism Of Other Amino Acids	Cyanoamino Acid Metabolism
K00620	1557.6091891891892	15300.748378378375	10110.035135135136	13332.67945945946	4047.7559459459458	15003.781081081082	14730.628108108103	12487.339459459456	5059.886216216216	9930.036486486486	11499.77891891892	866.918918918919	9428.384324324325	11973.442702702703	7069.905405405405	2449.8856756756763	9614.432432432432	16557.970270270267	5139.864054054054	8482.90162162162	1040.168108108108	16963.155945945946	6534.27027027027	7922.534054054055	11269.344594594597	12618.613513513514	8170.127027027027	6811.855675675676	16418.955135135133	813.6783783783783	10369.45135135135	163.24324324324326	14094.755945945948	18126.78972972973	9604.864864864863	16666.987837837838	9303.702702702703	12870.484324324329	212.45945945945945	19562.0254054054	15517.355675675672	10540.837837837838	10454.945945945949	5451.850540540541	9360.826216216215	7067.621621621622	8199.108108108108	13579.731621621622	6978.02027027027	11981.364054054053	2195.344054054054	13958.81135135135	16594.822972972976	19040.475405405406	18647.216216216217	10522.492972972972	11248.057567567566	9771.775675675675	9366.201621621622	8600.783783783783	15395.445405405404	12945.767297297296	13729.245135135134	13533.349729729727	12797.541891891891	428.30702702702706	17292.93918918919	121.24324324324324	4360.454324324324	12145.101351351348	4271.5	447.2027027027027	14130.852972972973	6818.95972972973	15107.336216216218	14439.953243243244	12310.621621621622	3304.379729729729	14473.844054054054	1056.0951351351353	37695.32297297297	Metabolism	Amino Acid Metabolism	Arginine And Proline Metabolism
K00621	1003.4285714285714	0	6351.642857142857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8222.388571428572	0	5561.332857142857	0	0	0	0	7441.214285714285	0	5334.5	0	0	0	0	0	0	0	0	0	0	0	0	0	12342.385714285716	0	0	0	2569.011428571429	0	0	0	0	0	0	8858.75857142857	5630.364285714285	0	0	0	4762.738571428571	0	0	0	12076.737142857144	0	0	0	0	0	0	0	0	0	0	0	0	0	9367.322857142855	0	0	0	0	696.8628571428571	0	Metabolism	Carbohydrate Metabolism	Amino Sugar And Nucleotide Sugar Metabolism
K00622	0	0	4441.025	0	0	4732.067	0	0	0	0	0	0	0	3455.75	0	0	0	0	0	3894.625	0	0	0	0	0	0	0	0	0	0	0	0	0	6216.483	0	0	0	3640.633	0	0	0	0	0	0	1595.108	0	0	0	0	0	0	0	3469.5829999999996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6542.983	0	0	0	0	488.704	0	Metabolism	Biosynthesis Of Other Secondary Metabolites	Caffeine Metabolism
K00624	0	0	8.441176470588236	0	0	18.070588235294117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1411764705882352	0	0	0	0	0	0	0	0	0	3.5294117647058822	0	0	0	0.9411764705882352	0	0	3.0294117647058822	0	0	0	0	0	0	0	0	0	0	0	37.62470588235295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.188235294117646	0	0	0	0	3.412941176470588	0	Cellular Processes	Transport And Catabolism	Peroxisome
K00625	0	0	6917.366923076922	0	0	5556.222307692307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5726.450769230769	0	0	0	5989.4346153846145	0	0	0	0	0	0	0	0	0	0	0	0	0	2705.7430769230773	0	0	0	0	0	0	0	6088.243846153846	0	0	0	4444.823076923077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10079.807692307691	0	0	0	0	752.6961538461538	0	Metabolism	Carbohydrate Metabolism	Propanoate Metabolism
K00626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2808.535714285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3294.7292857142857	0	0	0	0	0	3290.785714285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Metabolism	Carbohydrate Metabolism	Butanoate Metabolism
K00627	464.60099999999994	1315.1333333333334	3045.707666666667	950.65	173.26666666666668	1158.4013333333337	1611.234333333333	345.489	671.1286666666667	532.6446666666667	2787.512666666667	164.66666666666666	2906.016666666667	1253.6133333333337	2171.0666666666666	237.44766666666663	1578.6666666666667	489.16066666666666	1304.8223333333333	2616.7716666666665	76.223	2789.6436666666664	1997.8333333333333	41.425666666666665	3472.225	3850.866666666667	2457.934333333333	1639.2166666666667	1242.7353333333333	48.989	2546.1299999999997	47.666666666666664	388.661	22.188333333333336	790.2666666666667	390.175	2750.3	1616.477666666667	55.233333333333334	38.876999999999995	2900.726666666667	884.2333333333333	2770.6666666666665	448.011	1846.9343333333336	1719.9833333333331	2256.766666666667	2402.766666666667	725.0110000000001	3694.712666666667	670.7563333333334	1119.4746666666665	3193.7526666666668	193.1113333333333	3535.8333333333335	1445.350333333333	1753.7583333333334	2675.0666666666666	1394.5843333333332	114.58333333333331	3726.555666666667	3620.9556666666663	1108.95	1732.0506666666663	1766.0106666666666	110.733	1632.201	0	191.32766666666663	811.789	1319.3666666666666	124.08333333333331	1356.2776666666666	187.47766666666664	4400.085	2330.1690000000003	2552.616666666667	178.878	535.515	329.8043333333334	5503.791666666667	Metabolism	Carbohydrate Metabolism	Citrate Cycle (Tca Cycle)
K00630	248.25545454545457	5361.010606060605	1704.9124242424243	5579.398787878788	1569.8230303030305	5050.75393939394	7913.699090909091	5350.404848484848	2103.8448484848486	5316.076060606061	2124.589393939394	199.96969696969697	1327.54	4185.04	1027.7454545454543	1034.5960606060603	3808.969696969697	5915.081212121212	944.421818181818	1230.86	445.61727272727273	3809.019090909091	940.4848484848484	1169.2381818181818	1583.6136363636365	1807.1721212121213	1205.855454545455	1519.0151515151515	7070.1272727272735	451.12242424242424	1998.1439393939395	24.575757575757574	6030.6206060606055	7019.574848484847	6138.151515151515	5283.608181818182	1380.5454545454545	4564.870000000001	39.303030303030305	7022.696060606061	4095.911515151516	5633.651515151515	1773.969696969697	1687.650909090909	4920.831818181819	1474.121212121212	1264.060606060606	3016.4554545454544	2727.2924242424247	1683.0887878787878	332.01121212121217	3366.151212121212	5822.995454545454	9805.299393939396	4819.333333333333	2960.1345454545453	4215.070909090909	1580.5357575757575	2887.0736363636365	3120.590909090909	2806.725757575758	1967.3639393939393	4879.954848484849	8479.681515151515	3578.859696969697	121.28636363636365	4735.967575757575	48.36363636363637	1455.1284848484847	5187.495454545454	621.6363636363636	73.66666666666667	6546.928787878788	2585.7730303030303	2807.3581818181815	4661.1163636363635	3413.3030303030305	1243.3439393939393	7811.879090909092	156.41030303030303	10049.149393939391	Metabolism	Lipid Metabolism	Glycerophospholipid Metabolism
K00633	4.299090909090909	0	47.92636363636363	888.8636363636364	24.772727272727273	992.2836363636362	390.6363636363636	63.36363636363637	33.5	915.9227272727272	2.637272727272727	0	3.059090909090909	420.80454545454546	7.181818181818182	24.99727272727273	41.04545454545455	3.3572727272727274	32.39545454545455	1.6590909090909092	366.6818181818182	0	0	75.69181818181818	1.431818181818182	0	3.0154545454545456	22.363636363636363	13.05909090909091	13.713636363636368	1.268181818181818	0	68.18181818181819	0	35.36363636363637	29.877272727272725	0	1029.4863636363636	0	2.909090909090909	28.590909090909097	32.68181818181818	49.63636363636363	27.045454545454547	585.1772727272728	0	0	0	126.9090909090909	1.3636363636363635	5.590909090909091	16.726363636363637	132.6590909090909	143.13636363636363	1.7272727272727273	202.7863636363636	101.8181818181818	0	0.09454545454545454	0	25.723636363636363	170.36363636363637	52.24545454545455	1874.213636363636	2.411818181818182	6.85	2.708181818181818	0	29.727272727272727	3125.2727272727275	2.090909090909091	0.5454545454545454	20.83363636363637	51.16818181818182	99.18909090909092	39.23272727272727	161.5909090909091	0	46.76727272727273	8.02818181818182	0	Unclassified	Metabolism	Unclassified
K00640	1302.3081818181818	9730.03090909091	8396.299696969698	8266.736969696969	2399.9945454545455	10263.389393939393	7481.213636363636	7778.950303030303	2805.5033333333336	6296.348181818182	9040.628787878788	0	7926.254242424243	7901.475151515151	5934.296969696969	1527.9260606060604	5277.015151515152	10484.336666666666	4126.8684848484845	7130.7787878787885	637.5624242424242	8880.513333333334	5479.969696969697	4540.192424242425	9474.386363636364	10588.000606060608	6805.794545454546	5401.96393939394	11136.161515151516	0	7086.692424242425	0	8366.130909090909	11229.195151515154	0	10220.850303030304	0	9138.91272727273	157.27272727272728	12732.957878787878	8062.541515151515	5469.80303030303	7678.727272727273	3687.032424242424	6008.143939393939	0	6271.212121212121	9682.587272727273	4544.544545454546	10076.64484848485	1842.4260606060604	8254.821212121211	10249.027878787878	11911.319393939391	9669.818181818182	7024.231515151515	7690.317272727273	7582.344242424242	6034.952121212122	5277.924242424242	10236.20484848485	0	0	8132.507272727273	8842.119393939394	315.1166666666667	12467.929393939396	0	2891.6648484848483	6796.228181818182	3593.090909090909	361.8333333333333	8347.826060606061	4201.566363636363	12534.180303030302	7875.595454545455	7364.939393939394	0	8767.585757575758	889.1087878787878	25748.048787878783	Metabolism	Amino Acid Metabolism	Cysteine And Methionine Metabolism
